,Date,ZoneID,mean,sum,count
10923,20131220,4,56.666666666666664,170.0,3
10924,20131220,5,,,0
10925,20131220,6,56.470588235294116,960.0,17
10926,20151211,1,0.0,0.0,2
10927,20151211,2,0.0,0.0,4
10928,20151211,3,0.0,0.0,8
10929,20151211,4,0.0,0.0,3
10930,20151211,5,,,0
10931,20151211,6,0.0,0.0,17
10932,20120107,1,101.0,202.0,2
10933,20120107,2,127.5,510.0,4
10934,20120107,3,124.125,993.0,8
10935,20120107,4,123.0,369.0,3
10936,20120107,5,,,0
10937,20120107,6,122.0,2074.0,17
10938,20190721,1,0.0,0.0,2
10939,20190721,2,0.0,0.0,4
10940,20190721,3,0.0,0.0,8
10941,20190721,4,0.0,0.0,3
10942,20190721,5,,,0
10943,20190721,6,0.0,0.0,17
10944,20190303,1,95.0,190.0,2
10945,20190303,2,118.0,472.0,4
10946,20190303,3,116.625,933.0,8
10947,20190303,4,120.66666666666667,362.0,3
10948,20190303,5,,,0
10949,20190303,6,115.11764705882354,1957.0,17
10950,20120404,1,128.5,257.0,2
10951,20120404,2,154.25,617.0,4
10952,20120404,3,145.375,1163.0,8
10953,20120404,4,140.33333333333334,421.0,3
10954,20120404,5,,,0
10955,20120404,6,144.58823529411765,2458.0,17
10956,20120118,1,93.5,187.0,2
10957,20120118,2,132.0,528.0,4
10958,20120118,3,121.25,970.0,8
10959,20120118,4,124.33333333333333,373.0,3
10960,20120118,5,,,0
10961,20120118,6,121.05882352941177,2058.0,17
10962,20180502,1,0.0,0.0,2
10963,20180502,2,0.0,0.0,4
10964,20180502,3,0.0,0.0,8
10965,20180502,4,0.0,0.0,3
10966,20180502,5,,,0
10967,20180502,6,0.0,0.0,17
10968,20140218,1,0.0,0.0,2
10969,20140218,2,101.0,404.0,4
10970,20140218,3,86.25,690.0,8
10971,20140218,4,92.66666666666667,278.0,3
10972,20140218,5,,,0
10973,20140218,6,80.70588235294117,1372.0,17
10974,20120611,1,0.0,0.0,2
10975,20120611,2,0.0,0.0,4
10976,20120611,3,0.0,0.0,8
10977,20120611,4,0.0,0.0,3
10978,20120611,5,,,0
10979,20120611,6,0.0,0.0,17
10980,20100913,1,0.0,0.0,2
10981,20100913,2,0.0,0.0,4
10982,20100913,3,0.0,0.0,8
10983,20100913,4,0.0,0.0,3
10984,20100913,5,,,0
10985,20100913,6,0.0,0.0,17
10986,20170622,1,0.0,0.0,2
10987,20170622,2,0.0,0.0,4
10988,20170622,3,0.0,0.0,8
10989,20170622,4,0.0,0.0,3
10990,20170622,5,,,0
10991,20170622,6,0.0,0.0,17
10992,20170103,1,93.5,187.0,2
10993,20170103,2,108.5,434.0,4
10994,20170103,3,112.125,897.0,8
10995,20170103,4,105.66666666666667,317.0,3
10996,20170103,5,,,0
10997,20170103,6,107.94117647058823,1835.0,17
10998,20130320,1,95.0,190.0,2
10999,20130320,2,116.0,464.0,4
11000,20130320,3,109.0,872.0,8
11001,20130320,4,122.33333333333333,367.0,3
11002,20130320,5,,,0
11003,20130320,6,111.3529411764706,1893.0,17
11004,20161113,1,0.0,0.0,2
11005,20161113,2,0.0,0.0,4
11006,20161113,3,0.0,0.0,8
11007,20161113,4,0.0,0.0,3
11008,20161113,5,,,0
11009,20161113,6,0.0,0.0,17
11010,20130505,1,0.0,0.0,2
11011,20130505,2,0.0,0.0,4
11012,20130505,3,0.0,0.0,8
11013,20130505,4,0.0,0.0,3
11014,20130505,5,,,0
11015,20130505,6,0.0,0.0,17
11016,20160125,1,0.0,0.0,2
11017,20160125,2,0.0,0.0,4
11018,20160125,3,0.0,0.0,8
11019,20160125,4,0.0,0.0,3
11020,20160125,5,,,0
11021,20160125,6,0.0,0.0,17
11022,20170203,1,118.0,236.0,2
11023,20170203,2,134.0,536.0,4
11024,20170203,3,133.25,1066.0,8
11025,20170203,4,132.66666666666666,398.0,3
11026,20170203,5,,,0
11027,20170203,6,131.52941176470588,2236.0,17
11028,20130312,1,0.0,0.0,2
11029,20130312,2,52.75,211.0,4
11030,20130312,3,52.75,422.0,8
11031,20130312,4,60.333333333333336,181.0,3
11032,20130312,5,,,0
11033,20130312,6,47.88235294117647,814.0,17
11034,20190805,1,0.0,0.0,2
11035,20190805,2,0.0,0.0,4
11036,20190805,3,0.0,0.0,8
11037,20190805,4,0.0,0.0,3
11038,20190805,5,,,0
11039,20190805,6,0.0,0.0,17
11040,20140209,1,122.5,245.0,2
11041,20140209,2,139.25,557.0,4
11042,20140209,3,130.75,1046.0,8
11043,20140209,4,126.33333333333333,379.0,3
11044,20140209,5,,,0
11045,20140209,6,131.0,2227.0,17
11046,20161207,1,51.0,102.0,2
11047,20161207,2,95.5,382.0,4
11048,20161207,3,64.0,512.0,8
11049,20161207,4,56.333333333333336,169.0,3
11050,20161207,5,,,0
11051,20161207,6,68.52941176470588,1165.0,17
11052,20170219,1,0.0,0.0,2
11053,20170219,2,0.0,0.0,4
11054,20170219,3,0.0,0.0,8
11055,20170219,4,0.0,0.0,3
11056,20170219,5,,,0
11057,20170219,6,0.0,0.0,17
11058,20160929,1,0.0,0.0,2
11059,20160929,2,0.0,0.0,4
11060,20160929,3,0.0,0.0,8
11061,20160929,4,0.0,0.0,3
11062,20160929,5,,,0
11063,20160929,6,0.0,0.0,17
11064,20181030,1,0.0,0.0,2
11065,20181030,2,0.0,0.0,4
11066,20181030,3,0.0,0.0,8
11067,20181030,4,0.0,0.0,3
11068,20181030,5,,,0
11069,20181030,6,0.0,0.0,17
11070,20100909,1,0.0,0.0,2
11071,20100909,2,0.0,0.0,4
11072,20100909,3,0.0,0.0,8
11073,20100909,4,0.0,0.0,3
11074,20100909,5,,,0
11075,20100909,6,0.0,0.0,17
11076,20131122,1,0.0,0.0,2
11077,20131122,2,0.0,0.0,4
11078,20131122,3,0.0,0.0,8
11079,20131122,4,0.0,0.0,3
11080,20131122,5,,,0
11081,20131122,6,0.0,0.0,17
11082,20171206,1,0.0,0.0,2
11083,20171206,2,0.0,0.0,4
11084,20171206,3,0.0,0.0,8
11085,20171206,4,0.0,0.0,3
11086,20171206,5,,,0
11087,20171206,6,0.0,0.0,17
11088,20140829,1,0.0,0.0,2
11089,20140829,2,0.0,0.0,4
11090,20140829,3,0.0,0.0,8
11091,20140829,4,0.0,0.0,3
11092,20140829,5,,,0
11093,20140829,6,0.0,0.0,17
11094,20181029,1,0.0,0.0,2
11095,20181029,2,0.0,0.0,4
11096,20181029,3,0.0,0.0,8
11097,20181029,4,0.0,0.0,3
11098,20181029,5,,,0
11099,20181029,6,0.0,0.0,17
11100,20140821,1,0.0,0.0,2
11101,20140821,2,0.0,0.0,4
11102,20140821,3,0.0,0.0,8
11103,20140821,4,0.0,0.0,3
11104,20140821,5,,,0
11105,20140821,6,0.0,0.0,17
11106,20190412,1,0.0,0.0,2
11107,20190412,2,86.75,347.0,4
11108,20190412,3,78.625,629.0,8
11109,20190412,4,103.0,309.0,3
11110,20190412,5,,,0
11111,20190412,6,75.58823529411765,1285.0,17
11112,20170122,1,121.0,242.0,2
11113,20170122,2,142.75,571.0,4
11114,20170122,3,139.625,1117.0,8
11115,20170122,4,135.0,405.0,3
11116,20170122,5,,,0
11117,20170122,6,137.35294117647058,2335.0,17
11118,20150531,1,0.0,0.0,2
11119,20150531,2,0.0,0.0,4
11120,20150531,3,0.0,0.0,8
11121,20150531,4,0.0,0.0,3
11122,20150531,5,,,0
11123,20150531,6,0.0,0.0,17
11124,20111113,1,33.5,67.0,2
11125,20111113,2,50.5,202.0,4
11126,20111113,3,34.375,275.0,8
11127,20111113,4,45.333333333333336,136.0,3
11128,20111113,5,,,0
11129,20111113,6,40.0,680.0,17
11130,20120901,1,0.0,0.0,2
11131,20120901,2,0.0,0.0,4
11132,20120901,3,0.0,0.0,8
11133,20120901,4,0.0,0.0,3
11134,20120901,5,,,0
11135,20120901,6,0.0,0.0,17
11136,20170731,1,0.0,0.0,2
11137,20170731,2,0.0,0.0,4
11138,20170731,3,0.0,0.0,8
11139,20170731,4,0.0,0.0,3
11140,20170731,5,,,0
11141,20170731,6,0.0,0.0,17
11142,20181122,1,0.0,0.0,2
11143,20181122,2,0.0,0.0,4
11144,20181122,3,0.0,0.0,8
11145,20181122,4,0.0,0.0,3
11146,20181122,5,,,0
11147,20181122,6,0.0,0.0,17
11148,20150205,1,0.0,0.0,2
11149,20150205,2,0.0,0.0,4
11150,20150205,3,0.0,0.0,8
11151,20150205,4,0.0,0.0,3
11152,20150205,5,,,0
11153,20150205,6,0.0,0.0,17
11154,20090324,1,81.0,162.0,2
11155,20090324,2,98.5,394.0,4
11156,20090324,3,98.5,788.0,8
11157,20090324,4,112.0,336.0,3
11158,20090324,5,,,0
11159,20090324,6,98.82352941176471,1680.0,17
11160,20090914,1,0.0,0.0,2
11161,20090914,2,0.0,0.0,4
11162,20090914,3,0.0,0.0,8
11163,20090914,4,0.0,0.0,3
11164,20090914,5,,,0
11165,20090914,6,0.0,0.0,17
11166,20140908,1,0.0,0.0,2
11167,20140908,2,0.0,0.0,4
11168,20140908,3,0.0,0.0,8
11169,20140908,4,0.0,0.0,3
11170,20140908,5,,,0
11171,20140908,6,0.0,0.0,17
11172,20120503,1,0.0,0.0,2
11173,20120503,2,0.0,0.0,4
11174,20120503,3,0.0,0.0,8
11175,20120503,4,0.0,0.0,3
11176,20120503,5,,,0
11177,20120503,6,0.0,0.0,17
11178,20170409,1,0.0,0.0,2
11179,20170409,2,57.0,228.0,4
11180,20170409,3,44.0,352.0,8
11181,20170409,4,86.33333333333333,259.0,3
11182,20170409,5,,,0
11183,20170409,6,49.35294117647059,839.0,17
11184,20140722,1,0.0,0.0,2
11185,20140722,2,0.0,0.0,4
11186,20140722,3,0.0,0.0,8
11187,20140722,4,0.0,0.0,3
11188,20140722,5,,,0
11189,20140722,6,0.0,0.0,17
11190,20101008,1,0.0,0.0,2
11191,20101008,2,0.0,0.0,4
11192,20101008,3,0.0,0.0,8
11193,20101008,4,0.0,0.0,3
11194,20101008,5,,,0
11195,20101008,6,0.0,0.0,17
11196,20150419,1,0.0,0.0,2
11197,20150419,2,0.0,0.0,4
11198,20150419,3,31.125,249.0,8
11199,20150419,4,0.0,0.0,3
11200,20150419,5,,,0
11201,20150419,6,14.647058823529411,249.0,17
11202,20121122,1,0.0,0.0,2
11203,20121122,2,0.0,0.0,4
11204,20121122,3,0.0,0.0,8
11205,20121122,4,0.0,0.0,3
11206,20121122,5,,,0
11207,20121122,6,0.0,0.0,17
11208,20180223,1,114.0,228.0,2
11209,20180223,2,138.75,555.0,4
11210,20180223,3,131.0,1048.0,8
11211,20180223,4,137.33333333333334,412.0,3
11212,20180223,5,,,0
11213,20180223,6,131.94117647058823,2243.0,17
11214,20091120,1,0.0,0.0,2
11215,20091120,2,37.0,148.0,4
11216,20091120,3,22.0,176.0,8
11217,20091120,4,58.333333333333336,175.0,3
11218,20091120,5,,,0
11219,20091120,6,29.352941176470587,499.0,17
11220,20151203,1,0.0,0.0,2
11221,20151203,2,0.0,0.0,4
11222,20151203,3,0.0,0.0,8
11223,20151203,4,0.0,0.0,3
11224,20151203,5,,,0
11225,20151203,6,0.0,0.0,17
11226,20090503,1,0.0,0.0,2
11227,20090503,2,0.0,0.0,4
11228,20090503,3,0.0,0.0,8
11229,20090503,4,0.0,0.0,3
11230,20090503,5,,,0
11231,20090503,6,0.0,0.0,17
11232,20091007,1,0.0,0.0,2
11233,20091007,2,0.0,0.0,4
11234,20091007,3,0.0,0.0,8
11235,20091007,4,0.0,0.0,3
11236,20091007,5,,,0
11237,20091007,6,0.0,0.0,17
11238,20110709,1,0.0,0.0,2
11239,20110709,2,0.0,0.0,4
11240,20110709,3,0.0,0.0,8
11241,20110709,4,0.0,0.0,3
11242,20110709,5,,,0
11243,20110709,6,0.0,0.0,17
11244,20180604,1,0.0,0.0,2
11245,20180604,2,0.0,0.0,4
11246,20180604,3,0.0,0.0,8
11247,20180604,4,0.0,0.0,3
11248,20180604,5,,,0
11249,20180604,6,0.0,0.0,17
11250,20110408,1,0.0,0.0,2
11251,20110408,2,0.0,0.0,4
11252,20110408,3,27.75,222.0,8
11253,20110408,4,0.0,0.0,3
11254,20110408,5,,,0
11255,20110408,6,13.058823529411764,222.0,17
11256,20111116,1,0.0,0.0,2
11257,20111116,2,0.0,0.0,4
11258,20111116,3,0.0,0.0,8
11259,20111116,4,0.0,0.0,3
11260,20111116,5,,,0
11261,20111116,6,0.0,0.0,17
11262,20121003,1,0.0,0.0,2
11263,20121003,2,0.0,0.0,4
11264,20121003,3,0.0,0.0,8
11265,20121003,4,0.0,0.0,3
11266,20121003,5,,,0
11267,20121003,6,0.0,0.0,17
11268,20110721,1,0.0,0.0,2
11269,20110721,2,0.0,0.0,4
11270,20110721,3,0.0,0.0,8
11271,20110721,4,0.0,0.0,3
11272,20110721,5,,,0
11273,20110721,6,0.0,0.0,17
11274,20090926,1,0.0,0.0,2
11275,20090926,2,0.0,0.0,4
11276,20090926,3,0.0,0.0,8
11277,20090926,4,0.0,0.0,3
11278,20090926,5,,,0
11279,20090926,6,0.0,0.0,17
11280,20161111,1,0.0,0.0,2
11281,20161111,2,0.0,0.0,4
11282,20161111,3,0.0,0.0,8
11283,20161111,4,0.0,0.0,3
11284,20161111,5,,,0
11285,20161111,6,0.0,0.0,17
11286,20161103,1,0.0,0.0,2
11287,20161103,2,40.5,162.0,4
11288,20161103,3,17.375,139.0,8
11289,20161103,4,2.3333333333333335,7.0,3
11290,20161103,5,,,0
11291,20161103,6,18.11764705882353,308.0,17
11292,20190624,1,0.0,0.0,2
11293,20190624,2,0.0,0.0,4
11294,20190624,3,0.0,0.0,8
11295,20190624,4,0.0,0.0,3
11296,20190624,5,,,0
11297,20190624,6,0.0,0.0,17
11298,20180831,1,0.0,0.0,2
11299,20180831,2,0.0,0.0,4
11300,20180831,3,0.0,0.0,8
11301,20180831,4,0.0,0.0,3
11302,20180831,5,,,0
11303,20180831,6,0.0,0.0,17
11304,20150512,1,0.0,0.0,2
11305,20150512,2,0.0,0.0,4
11306,20150512,3,0.0,0.0,8
11307,20150512,4,0.0,0.0,3
11308,20150512,5,,,0
11309,20150512,6,0.0,0.0,17
11310,20140123,1,31.5,63.0,2
11311,20140123,2,91.5,366.0,4
11312,20140123,3,103.5,828.0,8
11313,20140123,4,119.33333333333333,358.0,3
11314,20140123,5,,,0
11315,20140123,6,95.0,1615.0,17
11316,20130509,1,0.0,0.0,2
11317,20130509,2,0.0,0.0,4
11318,20130509,3,0.0,0.0,8
11319,20130509,4,0.0,0.0,3
11320,20130509,5,,,0
11321,20130509,6,0.0,0.0,17
11322,20101216,1,0.0,0.0,2
11323,20101216,2,0.0,0.0,4
11324,20101216,3,0.0,0.0,8
11325,20101216,4,0.0,0.0,3
11326,20101216,5,,,0
11327,20101216,6,0.0,0.0,17
11328,20130622,1,0.0,0.0,2
11329,20130622,2,0.0,0.0,4
11330,20130622,3,0.0,0.0,8
11331,20130622,4,0.0,0.0,3
11332,20130622,5,,,0
11333,20130622,6,0.0,0.0,17
11334,20100422,1,0.0,0.0,2
11335,20100422,2,0.0,0.0,4
11336,20100422,3,0.0,0.0,8
11337,20100422,4,0.0,0.0,3
11338,20100422,5,,,0
11339,20100422,6,0.0,0.0,17
11340,20120407,1,0.0,0.0,2
11341,20120407,2,0.0,0.0,4
11342,20120407,3,0.0,0.0,8
11343,20120407,4,0.0,0.0,3
11344,20120407,5,,,0
11345,20120407,6,0.0,0.0,17
11346,20131228,1,96.5,193.0,2
11347,20131228,2,105.5,422.0,4
11348,20131228,3,105.125,841.0,8
11349,20131228,4,104.66666666666667,314.0,3
11350,20131228,5,,,0
11351,20131228,6,104.11764705882354,1770.0,17
11352,20130202,1,119.5,239.0,2
11353,20130202,2,125.5,502.0,4
11354,20130202,3,123.125,985.0,8
11355,20130202,4,116.66666666666667,350.0,3
11356,20130202,5,,,0
11357,20130202,6,122.11764705882354,2076.0,17
11358,20151214,1,0.0,0.0,2
11359,20151214,2,0.0,0.0,4
11360,20151214,3,0.0,0.0,8
11361,20151214,4,0.0,0.0,3
11362,20151214,5,,,0
11363,20151214,6,0.0,0.0,17
11364,20110907,1,0.0,0.0,2
11365,20110907,2,0.0,0.0,4
11366,20110907,3,0.0,0.0,8
11367,20110907,4,0.0,0.0,3
11368,20110907,5,,,0
11369,20110907,6,0.0,0.0,17
11370,20101102,1,0.0,0.0,2
11371,20101102,2,0.0,0.0,4
11372,20101102,3,0.0,0.0,8
11373,20101102,4,0.0,0.0,3
11374,20101102,5,,,0
11375,20101102,6,0.0,0.0,17
11376,20181229,1,30.5,61.0,2
11377,20181229,2,49.5,198.0,4
11378,20181229,3,53.75,430.0,8
11379,20181229,4,30.0,90.0,3
11380,20181229,5,,,0
11381,20181229,6,45.8235294117647,779.0,17
11382,20140511,1,0.0,0.0,2
11383,20140511,2,0.0,0.0,4
11384,20140511,3,0.0,0.0,8
11385,20140511,4,0.0,0.0,3
11386,20140511,5,,,0
11387,20140511,6,0.0,0.0,17
11388,20120430,1,0.0,0.0,2
11389,20120430,2,0.0,0.0,4
11390,20120430,3,0.0,0.0,8
11391,20120430,4,0.0,0.0,3
11392,20120430,5,,,0
11393,20120430,6,0.0,0.0,17
11394,20161231,1,73.5,147.0,2
11395,20161231,2,89.5,358.0,4
11396,20161231,3,93.875,751.0,8
11397,20161231,4,110.0,330.0,3
11398,20161231,5,,,0
11399,20161231,6,93.29411764705883,1586.0,17
11400,20141011,1,0.0,0.0,2
11401,20141011,2,0.0,0.0,4
11402,20141011,3,0.0,0.0,8
11403,20141011,4,0.0,0.0,3
11404,20141011,5,,,0
11405,20141011,6,0.0,0.0,17
11406,20110909,1,0.0,0.0,2
11407,20110909,2,0.0,0.0,4
11408,20110909,3,0.0,0.0,8
11409,20110909,4,0.0,0.0,3
11410,20110909,5,,,0
11411,20110909,6,0.0,0.0,17
11412,20160608,1,0.0,0.0,2
11413,20160608,2,0.0,0.0,4
11414,20160608,3,0.0,0.0,8
11415,20160608,4,0.0,0.0,3
11416,20160608,5,,,0
11417,20160608,6,0.0,0.0,17
11418,20121210,1,0.0,0.0,2
11419,20121210,2,0.0,0.0,4
11420,20121210,3,0.0,0.0,8
11421,20121210,4,0.0,0.0,3
11422,20121210,5,,,0
11423,20121210,6,0.0,0.0,17
11424,20160126,1,0.0,0.0,2
11425,20160126,2,0.0,0.0,4
11426,20160126,3,0.0,0.0,8
11427,20160126,4,0.0,0.0,3
11428,20160126,5,,,0
11429,20160126,6,0.0,0.0,17
11430,20150702,1,0.0,0.0,2
11431,20150702,2,0.0,0.0,4
11432,20150702,3,0.0,0.0,8
11433,20150702,4,0.0,0.0,3
11434,20150702,5,,,0
11435,20150702,6,0.0,0.0,17
11436,20140225,1,117.0,234.0,2
11437,20140225,2,123.0,492.0,4
11438,20140225,3,110.625,885.0,8
11439,20140225,4,116.66666666666667,350.0,3
11440,20140225,5,,,0
11441,20140225,6,115.3529411764706,1961.0,17
11442,20160317,1,117.5,235.0,2
11443,20160317,2,131.25,525.0,4
11444,20160317,3,143.125,1145.0,8
11445,20160317,4,169.0,507.0,3
11446,20160317,5,,,0
11447,20160317,6,141.88235294117646,2412.0,17
11448,20170514,1,0.0,0.0,2
11449,20170514,2,0.0,0.0,4
11450,20170514,3,0.0,0.0,8
11451,20170514,4,0.0,0.0,3
11452,20170514,5,,,0
11453,20170514,6,0.0,0.0,17
11454,20150315,1,0.0,0.0,2
11455,20150315,2,0.0,0.0,4
11456,20150315,3,0.0,0.0,8
11457,20150315,4,0.0,0.0,3
11458,20150315,5,,,0
11459,20150315,6,0.0,0.0,17
11460,20170107,1,90.0,180.0,2
11461,20170107,2,102.25,409.0,4
11462,20170107,3,111.125,889.0,8
11463,20170107,4,85.0,255.0,3
11464,20170107,5,,,0
11465,20170107,6,101.94117647058823,1733.0,17
11466,20170325,1,110.5,221.0,2
11467,20170325,2,29.25,117.0,4
11468,20170325,3,56.375,451.0,8
11469,20170325,4,33.666666666666664,101.0,3
11470,20170325,5,,,0
11471,20170325,6,52.35294117647059,890.0,17
11472,20130517,1,0.0,0.0,2
11473,20130517,2,0.0,0.0,4
11474,20130517,3,0.0,0.0,8
11475,20130517,4,0.0,0.0,3
11476,20130517,5,,,0
11477,20130517,6,0.0,0.0,17
11478,20180627,1,0.0,0.0,2
11479,20180627,2,0.0,0.0,4
11480,20180627,3,0.0,0.0,8
11481,20180627,4,0.0,0.0,3
11482,20180627,5,,,0
11483,20180627,6,0.0,0.0,17
11484,20140116,1,124.5,249.0,2
11485,20140116,2,139.5,558.0,4
11486,20140116,3,134.0,1072.0,8
11487,20140116,4,135.66666666666666,407.0,3
11488,20140116,5,,,0
11489,20140116,6,134.47058823529412,2286.0,17
11490,20130429,1,0.0,0.0,2
11491,20130429,2,0.0,0.0,4
11492,20130429,3,0.0,0.0,8
11493,20130429,4,0.0,0.0,3
11494,20130429,5,,,0
11495,20130429,6,0.0,0.0,17
11496,20100116,1,0.0,0.0,2
11497,20100116,2,40.5,162.0,4
11498,20100116,3,30.25,242.0,8
11499,20100116,4,54.0,162.0,3
11500,20100116,5,,,0
11501,20100116,6,33.294117647058826,566.0,17
11502,20131120,1,0.0,0.0,2
11503,20131120,2,0.0,0.0,4
11504,20131120,3,0.0,0.0,8
11505,20131120,4,0.0,0.0,3
11506,20131120,5,,,0
11507,20131120,6,0.0,0.0,17
11508,20120811,1,0.0,0.0,2
11509,20120811,2,0.0,0.0,4
11510,20120811,3,0.0,0.0,8
11511,20120811,4,0.0,0.0,3
11512,20120811,5,,,0
11513,20120811,6,0.0,0.0,17
11514,20100204,1,0.0,0.0,2
11515,20100204,2,68.75,275.0,4
11516,20100204,3,65.0,520.0,8
11517,20100204,4,64.0,192.0,3
11518,20100204,5,,,0
11519,20100204,6,58.05882352941177,987.0,17
11520,20120202,1,102.0,204.0,2
11521,20120202,2,127.75,511.0,4
11522,20120202,3,123.875,991.0,8
11523,20120202,4,117.66666666666667,353.0,3
11524,20120202,5,,,0
11525,20120202,6,121.11764705882354,2059.0,17
11526,20100303,1,0.0,0.0,2
11527,20100303,2,50.75,203.0,4
11528,20100303,3,32.25,258.0,8
11529,20100303,4,63.0,189.0,3
11530,20100303,5,,,0
11531,20100303,6,38.23529411764706,650.0,17
11532,20120828,1,0.0,0.0,2
11533,20120828,2,0.0,0.0,4
11534,20120828,3,0.0,0.0,8
11535,20120828,4,0.0,0.0,3
11536,20120828,5,,,0
11537,20120828,6,0.0,0.0,17
11538,20160304,1,0.0,0.0,2
11539,20160304,2,0.0,0.0,4
11540,20160304,3,13.125,105.0,8
11541,20160304,4,0.0,0.0,3
11542,20160304,5,,,0
11543,20160304,6,6.176470588235294,105.0,17
11544,20121202,1,0.0,0.0,2
11545,20121202,2,0.0,0.0,4
11546,20121202,3,0.0,0.0,8
11547,20121202,4,0.0,0.0,3
11548,20121202,5,,,0
11549,20121202,6,0.0,0.0,17
11550,20160922,1,0.0,0.0,2
11551,20160922,2,0.0,0.0,4
11552,20160922,3,0.0,0.0,8
11553,20160922,4,0.0,0.0,3
11554,20160922,5,,,0
11555,20160922,6,0.0,0.0,17
11556,20140702,1,0.0,0.0,2
11557,20140702,2,0.0,0.0,4
11558,20140702,3,0.0,0.0,8
11559,20140702,4,0.0,0.0,3
11560,20140702,5,,,0
11561,20140702,6,0.0,0.0,17
11562,20160404,1,100.5,201.0,2
11563,20160404,2,100.75,403.0,4
11564,20160404,3,150.0,1200.0,8
11565,20160404,4,141.66666666666666,425.0,3
11566,20160404,5,,,0
11567,20160404,6,131.11764705882354,2229.0,17
11568,20101124,1,0.0,0.0,2
11569,20101124,2,0.0,0.0,4
11570,20101124,3,0.0,0.0,8
11571,20101124,4,0.0,0.0,3
11572,20101124,5,,,0
11573,20101124,6,0.0,0.0,17
11574,20140707,1,0.0,0.0,2
11575,20140707,2,0.0,0.0,4
11576,20140707,3,0.0,0.0,8
11577,20140707,4,0.0,0.0,3
11578,20140707,5,,,0
11579,20140707,6,0.0,0.0,17
11580,20180214,1,95.5,191.0,2
11581,20180214,2,111.5,446.0,4
11582,20180214,3,123.375,987.0,8
11583,20180214,4,123.0,369.0,3
11584,20180214,5,,,0
11585,20180214,6,117.23529411764706,1993.0,17
11586,20111005,1,0.0,0.0,2
11587,20111005,2,0.0,0.0,4
11588,20111005,3,0.0,0.0,8
11589,20111005,4,0.0,0.0,3
11590,20111005,5,,,0
11591,20111005,6,0.0,0.0,17
11592,20131006,1,0.0,0.0,2
11593,20131006,2,0.0,0.0,4
11594,20131006,3,0.0,0.0,8
11595,20131006,4,0.0,0.0,3
11596,20131006,5,,,0
11597,20131006,6,0.0,0.0,17
11598,20130826,1,0.0,0.0,2
11599,20130826,2,0.0,0.0,4
11600,20130826,3,0.0,0.0,8
11601,20130826,4,0.0,0.0,3
11602,20130826,5,,,0
11603,20130826,6,0.0,0.0,17
11604,20190113,1,5.0,10.0,2
11605,20190113,2,46.0,184.0,4
11606,20190113,3,35.5,284.0,8
11607,20190113,4,33.666666666666664,101.0,3
11608,20190113,5,,,0
11609,20190113,6,34.05882352941177,579.0,17
11610,20140830,1,0.0,0.0,2
11611,20140830,2,0.0,0.0,4
11612,20140830,3,0.0,0.0,8
11613,20140830,4,0.0,0.0,3
11614,20140830,5,,,0
11615,20140830,6,0.0,0.0,17
11616,20160412,1,0.0,0.0,2
11617,20160412,2,0.0,0.0,4
11618,20160412,3,0.0,0.0,8
11619,20160412,4,0.0,0.0,3
11620,20160412,5,,,0
11621,20160412,6,0.0,0.0,17
11622,20141013,1,0.0,0.0,2
11623,20141013,2,0.0,0.0,4
11624,20141013,3,0.0,0.0,8
11625,20141013,4,0.0,0.0,3
11626,20141013,5,,,0
11627,20141013,6,0.0,0.0,17
11628,20180125,1,40.5,81.0,2
11629,20180125,2,70.0,280.0,4
11630,20180125,3,89.5,716.0,8
11631,20180125,4,93.66666666666667,281.0,3
11632,20180125,5,,,0
11633,20180125,6,79.88235294117646,1358.0,17
11634,20090511,1,0.0,0.0,2
11635,20090511,2,0.0,0.0,4
11636,20090511,3,0.0,0.0,8
11637,20090511,4,0.0,0.0,3
11638,20090511,5,,,0
11639,20090511,6,0.0,0.0,17
11640,20170524,1,0.0,0.0,2
11641,20170524,2,0.0,0.0,4
11642,20170524,3,0.0,0.0,8
11643,20170524,4,0.0,0.0,3
11644,20170524,5,,,0
11645,20170524,6,0.0,0.0,17
11646,20150709,1,0.0,0.0,2
11647,20150709,2,0.0,0.0,4
11648,20150709,3,0.0,0.0,8
11649,20150709,4,0.0,0.0,3
11650,20150709,5,,,0
11651,20150709,6,0.0,0.0,17
11652,20110428,1,0.0,0.0,2
11653,20110428,2,118.25,473.0,4
11654,20110428,3,2.875,23.0,8
11655,20110428,4,148.66666666666666,446.0,3
11656,20110428,5,,,0
11657,20110428,6,55.411764705882355,942.0,17
11658,20110320,1,67.0,134.0,2
11659,20110320,2,125.5,502.0,4
11660,20110320,3,124.25,994.0,8
11661,20110320,4,118.66666666666667,356.0,3
11662,20110320,5,,,0
11663,20110320,6,116.82352941176471,1986.0,17
11664,20161221,1,83.0,166.0,2
11665,20161221,2,92.25,369.0,4
11666,20161221,3,80.875,647.0,8
11667,20161221,4,60.666666666666664,182.0,3
11668,20161221,5,,,0
11669,20161221,6,80.23529411764706,1364.0,17
11670,20110612,1,0.0,0.0,2
11671,20110612,2,0.0,0.0,4
11672,20110612,3,0.0,0.0,8
11673,20110612,4,0.0,0.0,3
11674,20110612,5,,,0
11675,20110612,6,0.0,0.0,17
11676,20110628,1,0.0,0.0,2
11677,20110628,2,0.0,0.0,4
11678,20110628,3,0.0,0.0,8
11679,20110628,4,0.0,0.0,3
11680,20110628,5,,,0
11681,20110628,6,0.0,0.0,17
